strIngredient13,strMeasure8,strMeasure11,strMeasure12,strDrinkThumb,strCreativeCommonsConfirmed,strIngredient5,strIngredient6,strVideo,strImageSource,strInstructionsFR,strMeasure9,strDrink,strIngredient8,strIngredient12,strInstructionsIT,idDrink,strMeasure3,strInstructionsDE,strIngredient1,strInstructionsES,strMeasure4,strIngredient9,strInstructionsZH-HANT,strMeasure1,strMeasure15,strIngredient10,strGlass,strDrinkAlternate,strMeasure10,strMeasure6,strIngredient7,strImageAttribution,strIngredient3,strMeasure2,strTags,strInstructions,strCategory,strInstructionsZH-HANS,dateModified,strMeasure14,strIngredient14,strAlcoholic,strIngredient11,strMeasure13,strIBA,strMeasure5,strIngredient2,strIngredient15,strMeasure7,strIngredient4
,,,,https://www.thecocktaildb.com/images/media/drink/5jhyd01582579843.jpg,Yes,Maraschino cherry,Lemon peel,,,"Dans un verre à mélange rempli à moitié de glace pilée, mélanger le gin, le triple sec, le curaçao et les amers. Bien mélanger. Filtrer dans un verre à cocktail et décorer avec le zeste de citron et la cerise.",,Bluebird,,,"In un mixing glass riempito a metà con ghiaccio tritato, unisci il gin, il triple sec, il Curacao e il bitter.Mescolare bene.Filtrare in una coppetta da cocktail e guarnire con la scorza di limone e la ciliegia.",11120,1/2 oz ,"In einem Mischglas, das halb mit Crushed Ice gefüllt ist, den Gin, Triple Sec, Curacao und Bitter vermengen. Gut umrühren. In ein Cocktailglas abseihen und mit Zitronenschale und Kirsche garnieren.",Gin,"En un vaso mezclador lleno hasta la mitad con hielo picado, mezcle la ginebra, el triple sec, el Curaçao y el amargo. Remover bien. Colar en una copa de cóctel y decorar con el twist de limón y la cereza.",2 dashes ,,,1 1/2 oz ,,,Cocktail glass,,,1 twist of ,,,Blue Curacao,1/2 oz ,,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.",Ordinary Drink,,2015-09-02 17:06:11,,,Alcoholic,,,,1 ,Triple sec,,,Bitters
,,,,https://www.thecocktaildb.com/images/media/drink/ojsezf1582477277.jpg,Yes,Maraschino Cherry,,,,Mélanger les ingrédients avec de la glace et remuer jusqu'à ce qu'ils soient bien refroidis. Filtrer dans un verre à cocktail bien frais.,,Brooklyn,,,Unisci gli ingredienti con il ghiaccio e mescola finché non si saranno raffreddati. Filtrare in una coppetta da cocktail ghiacciata.,178310,1/4 oz,,Rye Whiskey,Mezclar los ingredientes con hielo y remover hasta que estén bien fríos. Cuele en una copa de cóctel fría.,3 dashes,,,2 oz,,,Cocktail glass,,,,,,Maraschino Liqueur,1 oz,"Alcoholic,Sweet,DateNight,USA",Combine ingredients with ice and stir until well-chilled. Strain into a chilled cocktail glass.,Cocktail,,,,,Alcoholic,,,,1,Dry Vermouth,,,Angostura Bitters
,,,,https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,No,,,,,"Préparer dans un mixeur ou un shaker, servir dans un verre highball avec des glaçons. Garnir d'une tranche d'ananas et d'une cerise.",,Bora Bora,,,"Preparare in un frullatore o uno shaker, servire in un bicchiere highball con ghiaccio.Guarnire con 1 fetta di ananas e una ciliegia.",12572,1 cl ,"In einem Mixer oder Shaker zubereiten, in einem Highball-Glas ""On the Rocks"" servieren. Mit 1 Scheibe Ananas und einer Kirsche garnieren.",Pineapple juice,"Preparar en una batidora o coctelera, servir en un vaso highball con hielo. Decorar con 1 rodaja de piña y una cereza.",1 cl ,,,10 cl ,,,Highball glass,,,,,,Lemon juice,6 cl ,,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",Cocktail,,2016-09-06 23:43:31,,,Non alcoholic,,,,,Passion fruit juice,,,Grenadine
,,,,https://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,No,Maraschino cherry,,,,"Dans un verre à mélange à moitié rempli de glaçons, mélanger le gin, le vermouth, les amers et la liqueur de marasquin. Bien mélanger. Filtrer dans un verre à cocktail et décorer avec la cerise.",,Boomerang,,,"In un mixing glass riempito a metà con cubetti di ghiaccio, unire il gin, il vermouth, il bitter e il liquore al maraschino.Mescolare bene.Filtrare in una coppetta da cocktail e guarnire con la ciliegia.",11124,2 dashes ,"In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, den Gin, Wermut, Bitter und Maraschino-Likör vermengen. Gut umrühren. In ein Cocktailglas abseihen und mit der Kirsche garnieren.",Gin,"En un vaso mezclador lleno hasta la mitad con cubitos de hielo, mezcle la ginebra, el vermut, el amargo y el licor de marrasquino. Remover bien. Colar en una copa de cóctel y decorar con la cereza.",1/2 tsp ,,,2 oz ,,,Cocktail glass,,,,,,Bitters,1/2 oz ,,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.",Ordinary Drink,,2017-09-02 22:59:12,,,Alcoholic,,,,1 ,Dry Vermouth,,,Maraschino liqueur
,,,,https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,No,Prosecco,,,,Secouer les ingrédients versés avec de la glace. Filtrer dans un verre et compléter avec du vin pétillant.,,Barracuda,,,"Shakerare e versare gli ingredienti con ghiaccio.
Filtrare in un bicchiere, completare con spumante.",17209,6 cl,"Schütteln Sie die Zutaten mit Eis. In ein Glas abseihen, mit Sekt übergießen.",Rum,Agitar los ingredientes con hielo. Colar en un vaso y completar con vino espumoso., 1 dash,,,4.5 cl,,,Margarita glass,,,,,,Pineapple Juice,1.5 cl,"IBA,NewEra","Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",Ordinary Drink,,2017-09-02 18:12:17,,,Alcoholic,,,New Era Drinks,top up ,Galliano,,,Lime Juice
,,,,https://www.thecocktaildb.com/images/media/drink/nl89tf1518947401.jpg,No,,,,,Mélanger les ingrédients dans une tasse chaude et remuer.,,Brigadier,,,Mescolare gli ingredienti in una tazza calda e mescola.,17825,1 oz,Die Zutaten in einem erwärmten Becher mischen und umrühren.,Hot Chocolate,Mezclar los ingredientes en una taza caliente y remover.,,,,4 oz,,,Coupe Glass,,,,,,Cherry Heering,1 oz,,Mix ingredients in a warmed mug and stir.,Cocktail,,2018-02-18 09:50:01,,,Alcoholic,,,,,Green Chartreuse,,,
,,,,https://www.thecocktaildb.com/images/media/drink/l2o6xu1582476870.jpg,Yes,Ice,,,,"Remplir le verre à moitié de glaçons. Broyer l'absinthe et l'ajouter aux glaçons. Verser le rhum, le scotch et les beurres, puis servir !",,Broadside,,,"Riempire a metà il bicchiere con cubetti di ghiaccio. Schiacciare l'assenzio e aggiungerlo al ghiaccio. Versare rum, scotch e burro, quindi servire!",178311,3 drops,,151 proof rum,"Llene el vaso hasta la mitad con cubitos de hielo. Machaque el ajenjo y añádalo al hielo. Vierta el ron, el whisky y las mantequillas, ¡y sírvalo!",1 Fresh,,,1 shot,,,Highball glass,,,,,,Bitters,1/2 shot,,"Half fill the glass with ice cubes. Crush the wormwood and add to ice. Pour rum, scotch and butters, then serve!",Cocktail,,,,,Alcoholic,,,,cubes,Scotch,,,Wormwood
,,,,https://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,No,,,,,,,Buccaneer,,,"Versare la corona in un bicchiere da birra da 530ml, versare il Bacardi Limon nella birra mescolando molto delicatamente",17035,,Gießen Sie die Korona in ein Bierglas und gießen Sie die Bacardi-Limone in das Bier. Rühren Sie sehr sanft.,Corona,,,,,1 ,,,Beer pilsner,,,,,,,1 shot ,,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,Beer,,2015-09-03 03:57:03,,,Alcoholic,,,,,Bacardi Limon,,,
,,,,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,No,Lemon juice,Rum,,,Mélanger tous les ingrédients. Lentement et délicatement. Le résultat est meilleur si de la glace est ajoutée dans le bol à punch et si les sodas sont très froids.,,Brain Fart,,,"Mescola tutti gli ingredienti insieme.
Lentamente e delicatamente.
Funziona meglio se si aggiunge ghiaccio alla ciotola del punch e se le bibite sono molto fredde.",17120,2 L ,"Alle Zutaten miteinander vermengen. Langsam und sanft. Funktioniert am besten, wenn Eis in die Bowle gegeben wird und die Soda sehr kalt ist.",Everclear,Mezclar todos los ingredientes. Lenta y suavemente. Funciona mejor si se añade hielo a la ponchera y los refrescos están muy fríos.,2 L ,,,1 fifth ,,,Punch bowl,,,1 pint ,,,Mountain Dew,1 fifth Smirnoff red label ,,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,Punch / Party Drink,,2017-09-02 23:01:42,,,Alcoholic,,,,1 small bottle ,Vodka,,,Surge
,,,,https://www.thecocktaildb.com/images/media/drink/dgj92f1616098672.jpg,No,,,,,Mélanger le sloe gin et le vermouth avec de la glace et filtrer dans un verre à cocktail. Ajouter le zeste de citron et servir.,,Blackthorn,,,Mescolare il prugnolo e il vermouth con ghiaccio e filtrare in un bicchiere da cocktail. Aggiungere la scorza di limone e servire.,11106,1 twist of ,Sloe Gin und Wermut mit Eis verrühren und in ein Cocktailglas abseihen. Die Zitronenschale hinzufügen und servieren.,Sweet Vermouth,Remover la ginebra de endrinas y el vermut con hielo y colar en una copa de cóctel. Añadir el twist de piel de limón y servir.,,,,1 oz ,,,Cocktail glass,,,,,,Lemon peel,1 1/2 oz ,,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,Ordinary Drink,,2015-09-02 16:57:10,,,Alcoholic,,,,,Sloe gin,,,
,,,,https://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,No,,,,,,,Bob Marley,,,Versa in un bicchierino da 60gr o in un bicchiere da shot.,13395,1/2 oz ,In einem 6 cl. Schnapsglas oder Ponyglas schichten.,Midori melon liqueur,,,,,1/2 oz ,,,Shot glass,,,,,,Goldschlager,1/2 oz ,,Layer in a 2 oz shot glass or pony glass,Shot,,2016-10-22 13:51:04,,,Alcoholic,,,,,Jägermeister,,,
,,,,https://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg,No,,,,,Mélanger tous les ingrédients et verser sur de la glace.,,Bible Belt,,,Mescolare tutti gli ingredienti e versare su un bicchiere con del ghiaccio.,16986,2 wedges ,Alle Zutaten mischen und über Eis gießen.,Southern Comfort,Mezcle todos los ingredientes y viértalos sobre hielo.,2 oz ,,,2 oz ,,,Highball glass,,,,,,Lime,1/2 oz ,,"Mix all ingredients, and pour over ice.",Other / Unknown,,2017-08-24 09:34:35,,,Alcoholic,,,,,Triple sec,,,Sour mix
,,,,https://www.thecocktaildb.com/images/media/drink/spuurv1468878783.jpg,No,,,,,,,Bubble Gum,,,Versare a strati nell'ordine di ingrediente,14730,1/4 ,Nacheinander in ein Schnapsglas schichten.,Vodka,,1/4 ,,,1/4 ,,,Shot glass,,,,,,Orange juice,1/4 ,,Layer in order into a shot glass.,Shot,,2016-07-18 22:53:03,,,Alcoholic,,,,,Banana liqueur,,,Peach schnapps
,,,,https://www.thecocktaildb.com/images/media/drink/uwqpvv1461866378.jpg,No,,,,,,,Bumble Bee,,,"Questo è uno scatto a strati.
Per prima cosa, versa il Bailey's nel bicchierino.
Quindi prendi un cucchiaio capovolto e toccalo sulla parete interna del vetro.
Aggiungi con attenzione il Kahlua.
Ripeti questo processo per la Sambuca.
Se fatto correttamente, l'alcol rimarrà separato e assomiglierà a un calabrone",14538,1/3 oz ,Dies ist ein mehrschichtiges Getränk. Zuerst gießt man die Bailey's in das Schnapsglas. Nehmen Sie dann einen umgedrehten Löffel und berühren Sie ihn an der Innenwand des Glases. Füge das Kahlua vorsichtig hinzu. Wiederholen Sie diesen Vorgang für den Sambuca. Bei richtiger Anwendung bleibt der Alkohol getrennt und ähnelt einer Hummel. Genießt es!!!!!!,Baileys irish cream,,,,,1/3 oz ,,,Shot glass,,,,,,Sambuca,1/3 oz ,,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!",Shot,,2016-04-28 18:59:38,,,Alcoholic,,,,,Kahlua,,,
,,,,https://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg,No,,,,,"Laisser la crème glacée reposer pendant environ 10 minutes. Ajouter les ingrédients dans l'ordre, mélanger avec une baguette (un couteau à beurre ou une cuillère peut également faire l'affaire). Consommer immédiatement et souvent. Agréable et léger, idéal pour succéder à une boisson lourde.",,Baby Eskimo,,,"Lasciare fuori il gelato per circa 10 minuti.
Aggiungere gli ingredienti in ordine, mescolare con una bacchetta (anche un coltello da burro o un cucchiaio funziona).
Consumare subito.",15511,2 scoops ,"Das Speiseeis ca. 10 Minuten ruhen lassen. Die Zutaten in der Reihenfolge hinzufügen, mit dem Essstäbchen umrühren (Buttermesser oder Löffel funktioniert auch).",Kahlua,"Dejar el helado fuera unos 10 minutos. Añadir los ingredientes en orden, remover con un palillo (un cuchillo de mantequilla o una cuchara también sirven). Consumir inmediatamente y a menudo. Agradable y ligero, ideal para después de una bebida fuerte.",,,,2 oz ,,,Collins Glass,,,,,,Vanilla ice-cream,8 oz ,,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.",Shake,,2016-09-01 09:57:07,,,Alcoholic,,,,,Milk,,,
,,,,https://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,No,Lemon,Cherry,,,"Agiter le jus de citron, le sucre en poudre, le whisky mélangé et le blanc d'œuf avec de la glace concassée et filtrer dans un verre à whisky acidulé. Ajoutez la tranche de citron, complétez avec la cerise et servez.",,Boston Sour,,,"Shakerare il succo di limone, lo zucchero a velo, il whisky miscelato e l'albume con ghiaccio tritato e filtrare in un bicchiere da whisky sour.Aggiungere la fetta di limone, guarnire con la ciliegia e servire.",11129,1 tsp ,"Den Saft von Zitrone, Puderzucker, gemischtem Whiskey und Eiweiß mit zerkleinertem Eis schütteln und in ein Whisky Sour Glas abseihen. Die Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.",Blended whiskey,"Agitar el zumo de limón, el azúcar en polvo, el whisky mezclado y la clara de huevo con hielo picado y colar en un vaso de whisky sour. Añadir la rodaja de limón, coronar con la cereza y servir.",1 ,,,2 oz ,,,Whiskey sour glass,,,1 ,,,Powdered sugar,Juice of 1/2 ,,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.",Ordinary Drink,,2017-09-02 16:28:20,,,Alcoholic,,,,1 slice ,Lemon,,,Egg white
,,,,https://www.thecocktaildb.com/images/media/drink/tyb4a41515793339.jpg,No,Pineapple Juice,Orange Juice,,,"Ajouter 2 mesures de club soda ou plus ou moins selon le goût.

Mélangez le tout et versez sur des glaçons. Boire avec une paille.",,Bahama Mama,,,"Aggiungere 2 bicchieri da shot con acqua di selt.
Mescola il tutto e versa sopra un po 'di ghiaccio.
Bevi con una cannuccia.",17267,1 part,Füge 2 Teile Club-Soda oder mehr oder weniger nach Belieben hinzu. Alles zusammen mischen und über reichlich Eis gießen. Trink mit einem Strohhalm.,Rum,"Añada 2 partes de club soda o más o menos al gusto.

Mézclelo todo y viértalo sobre un montón de hielo. Bébelo con una pajita.",1 part,,,3 parts,,,Highball glass,,,2 parts,Sweet and Sour,,Banana liqueur,1 part,,"Add 2 parts club soda or more or less to taste.

Mix it all together and pour over a bunch of ice. Drink with a straw.",Cocktail,,2018-01-12 21:42:19,,,Alcoholic,,,,2 parts,Dark Rum,,1 part,Grenadine
,,,,https://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,No,,,,,,,Brainteaser,,,"prima versa la crema di erin ( crema fatta a base di cioccolato e vaniglia )  a strati, poi sambuca e poi avocaat se non avete quest'ultimo potete usare il Vov.",13405,5 ml ,"Zuerst Erin schichten, dann Sambuca und dann Avocart (sollte zwischen Beiden sitzen). Zum Trinken: Verwenden Sie einen Strohhalm, um Avokart aufzusaugen, den Rest schießen und die Dämpfe durch den Strohhalm saugen.",Sambuca,,,,,30 ml white ,,,Shot Glass,,,,,,Advocaat,30 ml ,,"layered erin first, then sambuca and then avocart(should sit in middle of other two. To drink: use a straw to suck up avocart then shot the rest and then suck fumes up through straw.",Shot,,2016-04-28 18:54:26,,,Alcoholic,,,,,Erin Cream,,,
,,,,https://www.thecocktaildb.com/images/media/drink/t6caa21582485702.jpg,Yes,Tabasco sauce,Lime,,https://www.thecocktaildb.com/drink/11113-Bloody-Mary,"En remuant délicatement, verser tous les ingrédients dans un verre à cocktail. Garnir.",,Bloody Mary,,,"Mescolando delicatamente, versare tutti gli ingredienti nel bicchiere highball.",11113,1 dash ,Unter leichtem Rühren alle Zutaten in ein Highball-Glas geben. Garnieren.,Vodka,Remover suavemente y verter todos los ingredientes en un vaso highball. Decorar.,1/2 tsp ,,,1 1/2 oz ,,,Old-fashioned glass,,,1 wedge ,,TheCocktialDB.com,Lemon juice,3 oz ,"IBA,ContemporaryClassic","Stirring gently, pour all ingredients into highball glass. Garnish.",Ordinary Drink,,2015-08-18 15:09:14,,,Alcoholic,,,Contemporary Classics,2-3 drops ,Tomato juice,,,Worcestershire sauce
,,,,https://www.thecocktaildb.com/images/media/drink/rwpswp1454511017.jpg,No,,,,,,,Black & Tan,,,"Riempi mezzo bicchiere da mezzo litro con Bass.
Quindi, versare lentamente la Guinness su un cucchiaio fino a riempire il bicchiere.
Se fatto correttamente, la Guinness rimarrà in alto e il Basso in basso da cui il nome Black & Tan.",13282,,"Füllen Sie das Pintglas halb voll mit Bass. Als nächstes Guiness langsam über einen Löffel gießen, bis das Glas voll ist. Wenn richtig gemacht, bleibt der Guiness oben und der Bass unten, daher der Name Black & Tan.",Ale,,,,,1 part Bass pale ,,,Pint glass,,,,,,,1 part ,,Fill pint glass half full with Bass. Next pour Guiness over a spoon slowly until glass is full. If done correctly the Guiness will stay on top and the Bass on bottom hence the name Black & Tan.,Beer,,2016-02-03 14:50:17,,,Alcoholic,,,,,Guinness stout,,,
,,,,https://www.thecocktaildb.com/images/media/drink/5wm4zo1582579154.jpg,Yes,,,,,"Verser la vodka et le curaçao sur de la glace dans un verre highball. Remplir de limonade, garnir de cerises et servir.",,Blue Lagoon,,,"Versare la vodka e il curacao in un bicchiere highball. Aggiungi cubetti di ghiaccio. Riempi con la limonata, guarnisci con la ciliegia e servi.",11117,,"Gießen Sie Wodka und Curacao in einem Highball-Glas über Eis. Mit Limonade füllen, mit der Kirsche verzieren und servieren.",Vodka,"Vierta el vodka y el curaçao sobre hielo en un vaso alto. Rellenar con limonada, cubrir con la cereza y servir.",,,,1 oz ,,,Highball glass,,,,,,Lemonade,1 oz ,,"Pour vodka and curacao over ice in a highball glass. Fill with lemonade, top with the cherry, and serve.",Ordinary Drink,,2017-09-02 22:58:25,,,Alcoholic,,,,,Blue Curacao,,,Cherry
,,,,https://www.thecocktaildb.com/images/media/drink/tx8ne41582475326.jpg,No,,,,,"Secouer les ingrédients avec de la glace pilée
Garnir d'écorces d'orange
",,Bee's Knees,,,"Shakerare gli ingredienti con ghiaccio tritato
Guarnire con la scorza d'arancia",178317,2 cl,,Gold rum,"Agitar los ingredientes con hielo picado
Decorar con piel de naranja
",2 jiggers,,,6 cl,,,Martini Glass,,,,,,Lime Juice,2 cl,,"Shake ingredients with crushed ice
Garnish with orange peel
",Cocktail,,,,,Alcoholic,,,,,Orange Juice,,,Triple Sec
